"frame","x [nm]","y [nm]"
873,56.87,2310.08
873,4374.04,4961.10
873,8569.58,5119.83
873,1178.20,3921.37
873,1057.84,3852.02
873,8206.44,8098.37
873,1977.01,8234.07
873,3702.85,8101.26
873,4617.64,5280.56
873,603.92,8982.62
873,159.16,3100.42
873,1447.41,1281.52
873,1013.52,9227.42
873,1138.91,3093.93
873,8294.24,2038.10
873,9985.68,7805.90
873,9610.86,2581.58
873,9131.63,4936.15
873,3569.60,6207.73
873,5991.76,9456.85
873,8052.13,9911.95
873,7079.16,6786.80
873,248.20,2254.10
873,4395.55,9076.85
873,5396.97,4847.98
873,1190.07,7609.63
873,8134.38,6778.77
873,6624.20,5253.86
874,8749.88,9277.91
874,9597.08,712.61
874,943.14,8326.04
874,4042.83,1491.65
874,6562.70,2646.29
874,4323.87,6200.26
874,9203.37,7651.40
874,9011.59,5033.65
874,6406.19,801.29
874,4013.15,7063.39
874,6758.72,6464.49
874,2585.84,6592.87
874,9446.05,4402.90
874,183.90,2381.32
874,3495.03,8530.77
874,7224.35,5765.23
874,2005.45,9028.93
874,771.04,9940.41
874,9201.40,6642.73
874,4205.43,4281.58
874,1594.57,1487.08
874,5769.52,1520.11
874,5347.49,7183.90
874,7137.11,418.57
874,9910.89,4335.90
874,1465.34,8465.70
874,1197.66,3999.79
874,3282.60,4900.79
874,6304.79,9505.78
874,3670.37,7425.87
874,815.87,7469.16
874,4070.28,1909.93
874,3030.58,1394.42
874,8923.48,7212.47
874,3539.04,7517.51
874,9869.01,7146.85
874,7432.53,1201.37
874,3820.46,1566.54
874,9023.55,1898.49
874,5540.76,7865.59
874,4179.70,4901.83
874,1138.98,6655.71
874,548.02,4372.83
874,3434.96,5189.01
874,8736.01,853.90
874,8947.12,1641.70
874,4949.60,4064.60
874,5443.47,5568.70
874,588.51,2623.46
874,8967.39,582.28
874,9628.37,6011.13
874,8362.17,3499.16
874,4362.12,8532.88
874,5724.34,5832.31
874,4250.83,1253.08
874,6965.26,5457.93
874,1560.48,2810.62
874,7691.08,7886.90
874,6274.69,4346.24
874,9773.20,9163.17
874,5317.64,5111.29
874,2392.63,3529.85
874,9413.14,8861.07
874,9500.23,1370.63
874,7856.99,1026.44
874,5717.27,1673.64
874,5878.09,912.76
874,1841.52,5057.60
874,8.48,2874.10
874,3609.50,8990.14
874,4174.04,897.13
874,7976.39,5611.43
874,3269.78,8884.60
874,2546.65,6605.75
874,6480.69,1928.10
874,1595.30,8059.69
874,1938.66,1263.74
874,2601.93,1683.79
874,1340.19,2433.15
874,3555.97,2324.64
874,1404.74,8961.25
874,6254.48,6467.65
874,8613.05,7545.57
874,194.94,6281.76
874,2303.26,8886.40
874,538.22,8104.68
874,3323.16,4838.39
874,608.55,8870.84
874,274.75,4094.00
874,5703.70,4116.21
874,7787.39,6025.63
874,101.98,671.86
874,1552.42,2344.75
874,4231.60,4519.46
874,9203.20,665.52
874,6668.44,3497.69
874,4120.00,281.23
874,4164.22,8078.46
874,7865.97,5259.49
875,3242.54,5901.50
875,3075.79,4146.09
875,2595.30,351.98
875,2971.25,4553.59
875,6708.18,4836.71
875,55.73,7872.94
875,5949.77,9664.90
875,6752.83,3636.64
875,8954.75,6068.41
875,6294.91,9016.61
875,5437.11,5029.95
875,5063.47,128.78
875,6212.10,5259.90
875,9753.89,2664.93
875,8906.40,2657.51
875,9075.48,1786.10
875,9407.57,8339.40
875,3692.49,8952.15
875,8814.71,8302.73
875,9432.76,337.19
875,5499.59,5539.38
875,8293.32,3239.54
875,7288.09,8759.55
875,3507.93,7612.79
875,7747.76,4312.19
875,7270.98,3331.76
875,3264.02,3026.08
875,5073.50,7240.28
875,2578.97,8396.53
875,6083.58,8309.26
875,8868.18,3647.29
875,5942.84,3368.69
875,8414.52,3125.43
875,3811.80,2538.46
875,9767.81,3406.84
875,1820.76,9907.93
875,7723.80,965.29
875,6738.64,8763.17
875,1095.82,3165.06
875,3207.76,9741.99
875,2075.33,3966.15
875,8185.19,6310.94
875,5996.02,9564.37
875,7072.52,6520.05
875,9334.65,1961.37
875,7064.32,9972.73
875,2745.38,9064.68
875,2711.44,7182.93
875,2079.39,2273.29
875,4419.47,5368.86
875,9479.53,4320.46
875,7983.76,1891.89
875,2829.16,1553.90
875,9321.96,4762.57
875,3272.99,2471.89
875,2291.47,6700.61
875,6216.75,2288.93
875,9823.82,7063.50
875,6960.72,4520.65
875,92.64,5915.94
875,1722.41,6559.25
875,235.59,4481.33
875,7139.59,7527.98
875,9475.27,4534.59
875,7905.10,6045.23
875,3956.82,5162.28
875,1186.16,6767.19
875,1220.75,1656.77
875,2287.42,453.21
875,4035.91,1910.86
875,618.11,8171.20
875,1378.69,6567.20
875,9003.13,4820.94
875,3293.44,6436.72
875,1666.76,6279.04
875,7826.86,7557.60
875,5636.23,4680.22
875,3967.87,5022.13
875,1432.28,1655.25
875,2785.59,9770.13
875,5836.58,8071.59
875,2374.30,2497.87
875,5189.25,6917.55
875,9920.53,9808.64
875,7350.61,9513.04
875,5784.82,2759.11
875,6034.75,2046.00
875,5050.59,8416.99
875,3288.27,5184.17
875,7670.58,6470.44
875,4016.42,4501.08
875,1103.78,9505.67
875,3934.44,7039.82
875,6878.03,3057.51
875,2199.93,4794.96
875,5135.60,8233.75
875,9596.96,7712.11
875,6801.21,3563.71
875,9650.42,1459.10
875,3950.82,2597.67
876,2446.41,3055.07
876,3961.02,7172.09
876,6026.26,1901.35
876,5631.16,4894.27
876,9095.82,6681.26
876,9198.67,8858.42
876,2530.75,712.92
876,1881.51,7506.64
876,7833.39,8069.10
876,7784.63,6726.64
876,6846.12,3171.17
876,8639.37,8265.11
876,3247.73,3195.32
876,2396.30,9819.11
876,7343.68,7030.05
876,380.04,1267.06
876,2289.57,821.64
876,7526.30,1734.78
876,8759.00,7327.00
876,4637.91,3495.34
876,6982.07,6196.28
876,103.36,2176.00
876,8209.54,2413.74
876,1043.89,7350.92
876,5133.75,496.80
876,6291.51,8398.16
876,1226.96,7786.30
876,7497.07,866.21
876,6192.34,6259.62
876,161.90,9570.76
876,2149.45,1346.79
876,2416.31,363.82
876,8621.87,8243.01
876,9613.94,3195.71
876,8129.69,3917.68
876,8305.10,9229.58
876,9846.39,9584.92
876,5123.10,8320.19
876,3725.22,1096.69
876,4623.88,4131.74
876,6454.06,1875.69
876,6546.61,6629.74
876,1910.10,3119.26
876,8107.79,3312.17
876,1865.25,2727.85
876,9755.39,3317.16
876,7242.05,4398.21
876,7049.96,2880.90
876,2864.14,9380.93
876,893.45,2505.23
876,9706.41,4078.20
876,7195.96,6693.68
876,2118.78,8069.16
876,3866.29,4064.05
876,9472.38,2462.16
876,7541.50,2657.20
876,1850.83,9434.20
876,1945.07,8065.37
876,5013.02,6491.80
876,2404.21,294.74
876,6967.05,3849.47
876,2879.06,6142.78
876,2310.36,3194.88
876,9966.57,7696.75
876,6941.39,5586.97
876,799.47,9114.87
876,1405.90,1194.46
876,7393.23,5183.14
876,6845.79,7437.63
876,8460.20,9437.77
876,4795.46,8963.30
876,5406.18,7689.19
876,8818.62,2165.99
876,6376.34,5534.48
876,3302.09,8056.98
876,466.27,6910.47
876,6810.08,4229.04
876,5289.88,272.96
876,1287.78,8147.60
876,6845.17,9531.22
876,7094.33,9459.41
876,2067.53,2151.65
876,4289.57,7995.41
876,1467.47,1709.17
876,6877.57,1454.85
876,7220.96,8656.73
876,8795.48,1339.55
876,8130.65,6870.36
876,6843.55,931.87
876,8025.64,4186.55
876,8499.85,2455.63
876,7444.84,6517.97
876,5296.65,1586.74
876,6228.22,3262.08
876,926.48,867.00
876,742.46,4072.91
876,1264.71,1431.18
876,4941.82,6171.69
876,2994.64,5693.43
876,145.17,2969.22
877,3627.08,4896.97
877,3011.81,358.27
877,2595.85,2898.92
877,300.56,9501.60
877,1595.53,8544.10
877,8718.67,225.37
877,2512.66,5849.05
877,4191.28,2871.40
877,2150.76,2500.67
877,1331.11,2785.93
877,8611.09,5024.21
877,9921.00,6172.97
877,7143.77,5038.30
877,5551.96,2398.44
877,8635.09,9478.86
877,1711.36,9771.39
877,1295.42,7689.79
877,8174.30,5786.84
877,8495.16,3493.42
877,3325.42,4868.57
877,7892.50,9478.87
877,4190.51,9282.87
877,220.71,6395.16
877,7794.44,5409.52
877,4993.95,4022.33
877,4607.02,9594.31
877,5766.59,3708.85
877,4917.29,5815.39
877,9301.41,1541.58
877,9110.65,6463.74
877,6064.70,7340.34
877,6302.52,7216.08
877,3677.04,43.59
877,9504.35,8621.75
877,8320.25,2504.78
877,5896.32,2250.49
877,8979.89,6951.44
877,9485.69,9226.51
877,4864.98,318.39
877,1537.23,5772.20
877,9003.42,7522.02
877,6566.14,3081.95
877,5670.36,6269.97
877,1981.10,1800.15
877,5271.93,1416.23
877,757.66,6840.32
877,4209.20,5838.73
877,1403.96,7827.47
877,5918.39,9075.75
877,9004.02,8090.27
877,2661.88,560.88
877,9724.82,4044.10
877,1818.66,3497.37
877,5789.75,7325.41
877,3789.05,1375.49
877,4171.30,1915.80
877,5315.39,5661.30
877,5064.14,9124.97
877,6608.23,9618.39
877,4923.43,7235.81
877,8291.41,7129.41
877,7376.52,843.12
877,7665.36,4052.44
877,5407.16,3396.61
877,8686.61,9014.76
877,6727.76,1411.92
877,6490.84,235.27
877,7949.17,4803.75
877,7850.48,9787.27
877,3839.38,6287.31
877,6111.66,2150.13
877,5223.00,4538.70
877,2545.02,2877.92
877,1752.66,2823.55
877,6202.71,9996.81
877,4592.76,2020.83
877,6500.27,1505.73
877,8339.96,4440.35
877,8560.51,8994.83
877,6302.96,8276.45
877,7534.30,3697.31
877,4242.01,5955.86
877,8748.30,9729.03
877,2928.15,4135.90
877,2029.57,6866.37
877,7398.53,3788.15
877,318.81,8831.01
877,8527.09,7243.09
877,882.10,6329.68
877,9284.54,62.78
877,1018.97,5077.66
877,4985.38,9999.26
877,1953.91,913.63
877,7121.85,8114.12
877,1414.08,8388.35
877,7582.82,3560.71
877,961.97,6162.50
877,8359.24,4237.08
877,432.22,3749.57
877,4629.69,3001.50
878,8623.72,4154.70
878,4697.33,4361.00
878,6015.75,1385.04
878,3273.41,5122.38
878,5579.44,2325.67
878,7315.36,1802.72
878,7013.52,2993.00
878,4685.64,702.56
878,6530.37,2304.02
878,3459.13,5204.23
878,7808.04,9939.76
878,1731.60,3757.57
878,7370.45,323.89
878,7656.91,2061.09
878,9069.78,8248.92
878,9136.67,3339.94
878,6853.89,4829.31
878,3365.35,5164.44
878,5762.15,5444.68
878,4172.17,415.06
878,8953.04,1250.58
878,2834.88,4641.61
878,9887.52,3605.26
878,1886.87,5442.95
878,6817.24,824.89
878,500.97,7804.50
878,5589.91,5300.68
878,3292.42,1049.80
878,3262.12,1572.89
878,153.41,2874.64
878,5035.53,9786.63
878,4394.84,9477.50
878,4595.42,9299.73
878,1445.24,4496.41
878,3502.45,8933.38
878,672.43,1002.62
878,7202.93,5356.78
878,1906.78,3678.40
878,7378.04,8841.55
878,2367.16,3787.54
878,495.84,3696.24
878,1134.60,2556.91
878,8081.64,4627.85
878,6756.17,1356.62
878,2623.97,6588.04
878,1411.76,3179.91
878,5971.08,9006.66
878,2817.79,9240.45
878,6453.00,6978.16
878,7691.99,8828.69
878,9847.81,5918.75
878,8260.90,9882.18
878,380.39,8746.16
878,3328.22,4405.95
878,5013.66,2998.65
878,7339.72,178.90
878,7224.10,1911.84
878,2750.59,5619.98
878,3567.73,9343.62
878,5511.45,9986.19
878,6159.77,2049.93
878,3825.99,7201.76
878,798.46,6354.90
878,6459.81,5097.05
878,83.94,2213.86
878,4610.00,5695.21
878,1447.80,8155.19
878,2782.28,2710.98
878,8749.41,4454.54
878,1860.74,1342.39
878,823.57,2162.32
878,9903.96,6960.90
878,6206.55,9009.31
878,6891.50,7530.44
878,6828.87,2389.79
878,6497.78,312.81
878,7139.92,3240.39
878,4675.39,646.94
878,9548.38,3546.08
878,6324.28,9318.68
878,5261.01,3785.12
878,3312.36,2182.28
878,7150.49,6971.82
878,9948.99,8338.71
878,3340.97,7435.56
878,4783.03,7598.46
878,8338.78,8263.41
878,4229.17,2197.30
878,9907.54,9091.57
878,1790.69,5308.28
878,540.52,8140.13
878,7839.54,4759.73
878,8893.02,5748.57
878,2505.04,5789.13
878,7066.89,7357.89
878,623.65,6304.52
878,1910.57,5395.04
878,2639.70,482.24
878,155.73,8011.53
879,7981.01,5305.52
879,1822.10,7223.91
879,9791.08,476.44
879,1291.94,8638.96
879,7657.36,7381.74
879,2622.59,4588.07
879,2811.47,1298.42
879,6813.01,2396.62
879,4164.38,3986.99
879,8688.49,4543.22
879,6740.52,1619.98
879,9622.73,2890.42
879,2528.93,8731.11
879,7359.22,1357.70
879,5614.19,7824.18
879,3679.98,5839.87
879,6850.76,5508.08
879,1010.63,2258.76
879,8515.31,5118.10
879,6895.32,1197.30
879,4353.48,2942.67
879,1960.55,3425.99
879,618.40,3853.06
879,8733.12,6021.99
879,1316.23,3436.61
879,6137.38,6285.66
879,8824.92,594.97
879,5879.32,5214.19
879,6858.30,5995.43
879,7197.33,8204.64
879,1284.03,1110.72
879,5031.75,9951.70
879,4881.88,8058.80
879,6610.72,4457.73
879,8784.40,3815.91
879,1401.16,819.79
879,1979.11,5965.43
879,8952.47,1861.82
879,2865.22,621.56
879,3836.97,2396.86
879,6926.32,6358.82
879,3684.13,8536.52
879,7545.96,7501.14
879,6425.33,8815.83
879,3866.81,5512.74
879,785.60,5203.61
879,3374.27,8755.47
879,2418.20,2564.72
879,105.77,5338.18
879,8135.10,5074.33
879,1996.05,4031.41
879,6449.90,835.37
879,7135.51,8372.82
879,8528.77,5883.19
879,3281.61,4301.57
879,1376.96,7530.53
879,3935.57,9018.45
879,1384.56,9096.52
879,8732.95,4559.14
879,856.17,6632.81
879,469.09,952.16
879,421.80,8253.82
879,2924.09,1416.14
879,2863.56,8656.71
879,1200.48,4200.16
879,6277.45,5386.31
879,8270.68,4670.75
879,1244.55,4960.03
879,7176.69,4967.11
879,448.33,6384.89
879,2844.88,7546.03
879,4072.25,3711.20
879,78.64,1769.70
879,1072.29,4050.07
879,3467.75,5788.12
879,251.17,4910.42
879,4827.21,4312.18
879,8420.27,1568.56
879,5561.25,1884.37
879,5474.26,4889.14
879,680.05,2640.95
879,5679.51,9231.00
879,3471.44,5172.38
879,9408.47,9246.71
879,5612.80,3229.93
879,5480.78,9479.12
879,4603.33,1973.67
879,3938.97,6621.11
879,5068.46,8466.57
879,6423.81,8918.02
879,1971.18,6848.99
879,872.45,2612.04
879,8257.81,6867.54
879,8142.88,1846.10
879,8722.83,4603.23
879,9338.12,8250.32
879,612.27,7609.93
879,8484.59,1695.68
879,263.87,8999.56
879,3468.74,263.27
880,9059.93,1533.34
880,7465.58,9505.55
880,133.68,6283.56
880,3667.35,662.07
880,562.77,9992.05
880,2251.84,6763.19
880,9114.62,5414.08
880,9453.87,9468.57
880,4615.40,2861.77
880,891.30,6441.51
880,1350.03,5856.54
880,7877.11,8843.93
880,4631.80,6312.70
880,1718.58,7603.47
880,7290.50,7826.18
880,3049.84,6734.08
880,8924.26,7558.84
880,7914.86,7850.62
880,8255.75,2278.71
880,4041.23,1522.53
880,3060.83,1727.56
880,7938.44,1397.98
880,9724.39,1976.76
880,7806.86,9138.73
880,8476.17,6225.62
880,5774.21,2834.49
880,117.80,9533.30
880,1323.13,1355.25
880,7760.60,4633.16
880,7190.64,5092.08
880,5346.47,5931.65
880,4300.07,2119.60
880,8091.97,9758.08
880,6920.86,6522.47
880,4157.95,9512.54
880,5633.31,3475.01
880,7417.23,2841.67
880,9977.69,1734.37
880,2444.78,7030.06
880,3901.60,6328.35
880,5415.90,6653.71
880,5193.33,6644.84
880,178.55,4633.28
880,6307.22,3517.62
880,5128.77,8695.14
880,3008.18,576.31
880,3198.53,1613.38
880,6546.22,4423.06
880,5648.44,973.50
880,5518.01,3044.45
880,5559.00,4882.87
880,6760.11,8049.74
880,112.28,4930.44
880,1611.90,8539.83
880,3131.02,1742.54
880,9459.84,9273.04
880,5566.59,1753.84
880,6709.51,7200.19
880,4404.42,3104.35
880,8415.12,1529.03
880,7944.35,8940.33
880,5505.84,1018.53
880,9596.57,209.25
880,7450.58,653.99
880,51.20,2316.03
880,9525.73,9616.88
880,9753.72,5740.98
880,126.28,5372.42
880,5193.99,6813.10
880,3279.99,6380.53
880,4049.83,5397.43
880,8471.47,9365.81
880,3368.98,7615.93
880,1321.65,4203.93
880,3075.03,8116.84
880,585.78,8676.74
880,2155.88,3537.87
880,1103.14,1548.26
880,4718.44,8451.72
880,359.88,9277.00
880,170.08,7220.04
880,8746.51,4306.93
880,6987.98,9993.32
880,5862.38,513.16
880,9498.76,4194.75
880,4847.40,1795.75
880,2295.65,6701.96
880,6673.13,7978.79
880,7921.09,9616.01
880,7982.49,9472.85
880,2300.52,4305.01
880,6592.55,9234.30
880,5012.35,5432.18
880,8708.39,2816.72
880,4656.81,6466.18
880,8513.21,1469.81
880,2038.46,607.70
880,2305.17,1238.25
880,3251.69,8238.23
880,9769.60,2442.05
881,8460.72,7472.79
881,5901.48,2874.72
881,4074.36,196.67
881,4843.00,6777.27
881,5957.90,4652.21
881,7846.45,833.28
881,5530.24,9174.00
881,3491.21,5660.79
881,59.56,4975.67
881,7049.55,7359.38
881,6773.86,3961.38
881,7539.99,8324.31
881,1372.01,8330.02
881,9747.72,2240.50
881,9082.21,6090.30
881,9488.95,5959.13
881,2041.91,7962.80
881,8401.79,4870.20
881,4701.70,5930.12
881,4356.26,8705.54
881,7900.95,1094.03
881,9336.27,9332.51
881,4673.30,577.55
881,4328.58,3933.47
881,1543.00,7568.51
881,4350.57,6612.85
881,921.29,7608.12
881,5794.31,7088.71
881,4875.28,1796.56
881,6013.11,7081.91
881,9902.33,6214.22
881,4064.97,4435.84
881,6500.57,8902.70
881,8939.89,5389.28
881,4051.42,493.19
881,6281.44,1419.90
881,3793.24,7043.33
881,9564.76,8514.21
881,6873.05,4375.37
881,410.69,3288.68
881,691.98,9991.93
881,1551.14,2415.46
881,6259.07,9310.43
881,7136.15,6423.56
881,3471.21,3735.49
881,5128.16,4119.30
881,2458.46,1222.23
881,117.45,909.77
881,8424.15,6648.17
881,1120.87,4024.83
881,7934.64,8877.27
881,9993.41,4814.24
881,9847.98,1850.96
881,6131.45,7391.43
881,6434.07,2500.47
881,8260.74,8883.98
881,7584.32,2272.82
881,2262.40,6949.91
881,6147.36,8530.46
881,8089.01,2667.56
881,9019.83,2078.79
881,9056.25,4668.45
881,2825.23,1274.64
881,9642.63,6943.30
881,8425.39,9913.16
881,8398.88,3246.50
881,4163.93,5214.86
881,1322.78,6475.43
881,3289.58,7849.63
881,3788.94,6667.47
881,3743.67,918.34
881,8035.58,7230.47
881,2631.33,5469.51
881,7130.56,2137.86
881,8394.27,1870.31
881,7117.47,8031.75
881,425.46,9564.43
881,7740.61,9043.75
881,9517.21,819.39
881,8476.07,9685.33
881,1162.45,4090.03
881,7238.80,4023.64
881,3105.62,7091.14
881,407.41,6416.03
881,8645.53,7374.47
881,4649.14,8355.28
881,5287.83,5998.36
881,796.03,3608.05
881,5810.50,3023.15
881,7124.14,9074.64
881,5240.17,9178.94
881,5122.13,5547.74
881,3112.97,4546.06
881,5086.94,4318.44
881,8047.66,8979.95
881,1088.46,2630.15
881,4797.76,4983.94
881,6623.49,1096.10
881,2096.44,1143.17
881,8175.12,137.79
882,2740.42,9270.90
882,7594.89,318.26
882,398.43,159.78
882,5081.05,2078.23
882,4245.28,2802.29
882,3059.18,7419.46
882,7499.78,1329.94
882,8922.18,3261.86
882,1430.08,247.68
882,3455.27,1778.37
882,9699.20,605.19
882,7514.51,1649.96
882,2983.16,179.27
882,8413.07,1062.00
882,2993.56,477.22
882,7240.08,7922.79
882,1721.17,2995.38
882,9455.19,268.86
882,5641.63,3696.44
882,1408.01,6012.13
882,5261.17,1028.67
882,9211.10,900.11
882,9742.71,4591.95
882,8234.50,8671.46
882,4971.69,8840.44
882,4830.18,1248.76
882,3104.02,282.78
882,8963.13,9107.30
882,4807.45,4959.55
882,3212.43,3764.32
882,2075.72,4288.04
882,8361.47,1974.30
882,6670.94,7073.62
882,2389.27,7165.25
882,2754.98,5751.85
882,3795.26,584.91
882,8827.76,7141.09
882,5912.20,7439.01
882,3262.87,2675.78
882,7315.01,8116.51
882,2386.21,3573.14
882,4959.23,2033.63
882,1896.18,8860.83
882,5500.55,1934.97
882,9976.32,6976.83
882,4692.62,1458.15
882,2549.19,2694.97
882,7652.34,536.54
882,7816.50,2839.40
882,4184.90,3337.79
882,1876.30,9716.92
882,1569.03,5130.54
882,7872.06,9446.16
882,253.40,612.50
882,8914.58,4681.33
882,3981.39,5375.39
882,3760.28,773.59
882,3245.51,9758.00
882,7548.10,5791.10
882,9516.80,8325.26
882,9974.00,2491.94
882,8498.18,7525.02
882,4407.71,3086.94
882,7102.01,3964.20
882,1026.05,3149.96
882,8696.09,4391.89
882,9345.53,6352.37
882,2196.35,1609.28
882,643.39,8994.23
882,2284.62,8631.23
882,9102.48,6488.11
882,8081.50,6426.34
882,3650.51,2168.18
882,1352.75,8992.26
882,9356.71,1380.47
882,6453.52,6703.56
882,2559.85,5654.36
882,4366.99,4749.60
882,9323.89,3094.82
882,1924.27,5013.99
882,5446.92,81.24
882,44.93,475.79
882,295.28,7820.13
882,7693.47,1082.38
882,4961.73,9958.19
882,8259.55,2142.37
882,5691.65,9883.15
882,5244.50,9981.10
882,3189.55,4197.85
882,6345.81,6474.95
882,1588.96,6226.61
882,9101.12,4018.62
882,2674.76,8198.33
882,736.87,5874.43
882,8075.21,6279.59
882,187.18,2127.83
882,3442.06,5876.52
882,831.21,3082.91
882,4390.52,8903.45
882,3587.74,5438.68
883,4380.87,6861.23
883,9179.94,7034.51
883,9481.11,5232.70
883,853.26,1316.95
883,3467.66,4413.30
883,6646.86,390.92
883,1377.69,354.04
883,5863.50,6273.52
883,5029.66,8290.37
883,2414.95,438.81
883,1551.91,3228.43
883,6217.66,8692.88
883,152.34,175.48
883,9077.09,4203.32
883,9041.75,1261.38
883,9033.80,3534.13
883,9852.46,7528.62
883,8202.60,8879.81
883,7248.00,3442.44
883,2895.25,9796.94
883,1986.12,9868.72
883,7206.32,4768.53
883,8192.48,9293.32
883,6882.75,3410.81
883,8412.43,4811.72
883,6456.90,9087.81
883,4607.66,3683.08
883,900.14,3259.55
883,6356.43,4575.71
883,834.46,4715.98
883,2511.07,5918.71
883,1574.11,7030.25
883,6480.63,5730.38
883,7725.43,7951.36
883,8886.90,1280.45
883,9403.05,8290.54
883,1770.68,1552.03
883,1449.60,8216.10
883,5156.99,8787.06
883,2662.79,3152.02
883,3774.34,4468.18
883,7417.40,3699.39
883,7057.34,1998.36
883,6620.94,16.41
883,9594.28,3495.09
883,3541.36,8267.54
883,1466.35,8089.26
883,8580.64,7233.15
883,6354.04,3860.91
883,1597.39,7776.30
883,6946.90,2844.17
883,7825.05,3257.88
883,151.13,1924.45
883,3311.96,7979.22
883,318.41,5250.86
883,6721.09,4434.51
883,9052.44,1093.87
883,6754.32,3521.03
883,5885.72,2420.62
883,9974.28,3253.19
883,306.01,1024.34
883,4640.10,8513.57
883,3552.14,5573.79
883,2352.49,467.69
883,2687.61,5323.03
883,9420.87,9281.00
883,7409.12,8005.45
883,9240.78,5267.72
883,5416.76,7315.97
883,3988.83,1696.79
883,2534.52,1558.28
883,1264.70,3723.85
883,4154.44,2627.55
883,9298.54,8086.73
883,7099.16,4908.48
883,6357.67,9663.94
883,3538.93,449.28
883,5343.60,5607.84
883,7358.66,6708.18
883,3487.98,92.40
883,8807.71,684.61
883,5921.83,7560.77
883,7801.47,2282.92
883,5232.10,6830.77
883,8721.03,1719.37
883,9924.55,9879.08
883,5592.10,6198.31
883,9564.72,277.45
883,9738.67,6285.97
883,5205.13,5377.14
883,3614.26,2794.90
883,3620.82,7820.25
883,6532.38,1890.49
883,6157.20,9679.38
883,3545.80,2766.99
883,2917.28,1598.44
883,7462.30,7446.39
883,8318.64,973.77
883,6895.81,9638.39
883,3638.67,4635.68
884,1773.60,8604.65
884,2846.17,1402.47
884,4507.43,1067.32
884,5648.20,6211.87
884,7791.47,1184.37
884,3086.12,7201.98
884,3729.57,3151.85
884,8565.48,4032.36
884,7266.59,2608.43
884,1198.06,6762.07
884,1094.97,5762.44
884,7738.09,9988.71
884,6087.98,5823.30
884,3673.44,3343.34
884,1495.30,988.91
884,3082.75,7470.52
884,4001.35,6638.57
884,8835.55,6211.46
884,60.47,8926.81
884,4924.94,7686.09
884,9453.64,1374.36
884,8663.13,8076.76
884,7114.33,4374.68
884,5110.79,8001.14
884,6719.99,8746.18
884,7633.52,6096.51
884,6640.17,7783.04
884,4783.05,7512.85
884,4066.46,6755.99
884,941.87,4772.90
884,1368.95,2431.09
884,1434.73,3605.17
884,8730.05,6013.86
884,1669.51,7006.91
884,8574.20,1389.12
884,2828.16,3963.12
884,9370.34,1011.28
884,5228.15,3218.12
884,3376.82,5022.60
884,8614.13,9809.24
884,1636.83,9702.29
884,1870.50,9360.62
884,1566.12,3255.10
884,5765.86,1454.61
884,7342.24,9995.52
884,7663.46,1271.43
884,9569.22,8041.33
884,229.13,4525.20
884,3471.71,6019.14
884,8065.33,4862.22
884,4616.01,8120.92
884,870.57,3211.51
884,5072.05,4267.41
884,7624.89,572.02
884,9011.40,8121.36
884,7106.13,6448.52
884,3383.73,9874.68
884,5029.02,5214.78
884,7742.17,5324.16
884,1650.76,919.68
884,1245.31,6304.27
884,992.39,713.57
884,4310.59,5988.46
884,5406.23,6177.59
884,8090.06,2789.19
884,1579.89,2402.01
884,1195.42,7917.89
884,9560.50,7301.15
884,5344.63,6073.48
884,3458.95,4875.22
884,8759.67,8907.78
884,6397.26,3894.98
884,2115.23,1550.88
884,7074.51,136.92
884,1884.81,4489.46
884,5416.00,9.46
884,7877.02,3257.37
884,5860.85,2312.08
884,9215.35,2330.34
884,9417.30,8855.70
884,997.93,4150.52
884,9773.37,9659.69
884,3350.22,4779.81
884,5174.49,8284.05
884,9830.30,1950.28
884,3072.31,6346.86
884,5750.75,1720.28
884,7986.64,6431.16
884,8609.05,3332.51
884,7760.52,6686.88
884,846.75,977.92
884,873.95,367.71
884,2695.73,5028.19
884,4686.74,516.86
884,8571.81,1067.32
884,9456.64,2506.55
884,8639.86,8016.17
884,1537.63,6549.08
884,5717.75,9869.48
884,3058.63,4224.62
885,2035.33,1941.49
885,6204.36,3769.38
885,4889.81,1237.36
885,8885.15,6192.75
885,5832.47,8084.65
885,9974.06,5109.54
885,815.23,7219.52
885,6055.63,4390.63
885,9453.24,5380.89
885,6735.63,5004.09
885,2804.24,6075.46
885,4460.23,7913.22
885,9689.01,4229.77
885,5966.68,3370.29
885,8699.36,4723.76
885,8519.92,5933.87
885,1205.22,3821.54
885,8608.01,8657.03
885,6105.16,5310.10
885,1838.15,7758.64
885,432.81,93.97
885,8219.26,6984.54
885,8891.33,1325.19
885,183.14,9119.26
885,8952.68,6032.16
885,21.70,6374.17
885,7684.45,6436.50
885,5364.33,1126.95
885,1788.44,5565.92
885,5161.09,6753.42
885,6999.87,3864.87
885,6631.03,1800.58
885,2302.88,1806.34
885,9814.25,5648.12
885,2075.30,5981.95
885,1432.60,3509.55
885,9721.63,6239.67
885,5857.27,8846.53
885,8986.31,612.50
885,7709.27,3734.94
885,349.16,7839.74
885,2423.95,4778.31
885,3227.56,7141.77
885,6974.67,5564.25
885,6964.58,1419.33
885,9022.19,1373.98
885,5296.27,2468.56
885,9651.24,8230.70
885,1137.91,6754.64
885,2242.80,2356.10
885,8584.83,2693.14
885,8411.15,2982.48
885,1842.16,6140.40
885,6724.99,7233.07
885,2478.21,5834.26
885,6064.61,7121.99
